DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE,ISSUER_NAME_CLEAN,INVESTOR_NAME_CLEAN,SOURCE_DATE_STR
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,PT TRIMEGAH SEKURITAS INDONESIA TBK,SC,D,,INDONESIA,3096057222,0,3096057222,11.75,Energi Mega Persada,Trimegah Sekuritas Indonesia,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,CGS INTERNATIONAL SEKURITAS INDONESIA,SC,D,,INDONESIA,2000015198,0,2000015198,7.59,Energi Mega Persada,Cgs International Sekuritas Indonesia,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,PT MAYBANK SEKURITAS INDONESIA - REGISTRAR,SC,D,,INDONESIA,1739244300,0,1739244300,6.6,Energi Mega Persada,Maybank Sekuritas Indonesia - Registrar,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,PT BAKRIE CAPITAL INDONESIA,CP,D,,INDONESIA,1238853797,0,1238853797,4.7,Energi Mega Persada,Bakrie Capital Indonesia,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,MAJU PERKASA OPTIMA KARSA PT,CP,D,,INDONESIA,897606400,0,897606400,3.41,Energi Mega Persada,Maju Perkasa Optima Karsa,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,Reignwood International Investment (Group) Company Limited,CP,F,,HONG KONG,898278476,0,898278476,3.41,Energi Mega Persada,Reignwood International Investment (group) Company,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,PT BAKRIE KALILA INVESTMENT,CP,D,,INDONESIA,814855432,0,814855432,3.09,Energi Mega Persada,Bakrie Kalila Investment,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,CGS INTERNATIONAL SECURITIES HONG KONG LIMITED,SC,F,,HONG KONG,801976100,0,801976100,3.04,Energi Mega Persada,Cgs International Securities Hong Kong,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,PT SATYA INVESTA PERSADA,CP,D,,INDONESIA,754212193,0,754212193,2.86,Energi Mega Persada,Satya Investa Persada,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,BERKAT MITRA PATRIA PT,CP,D,,INDONESIA,491209900,0,491209900,1.86,Energi Mega Persada,Berkat Mitra Patria,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,"PANIN SEKURITAS Tbk, PT",SC,D,,INDONESIA,409097519,0,409097519,1.55,Energi Mega Persada,Panin Sekuritas,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,PETROMINE ENERGY TRADING,CP,D,,INDONESIA,362957245,0,362957245,1.38,Energi Mega Persada,Petromine Energy Trading,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,PT BIOFUEL INDO SUMATRA,CP,D,,INDONESIA,354918500,0,354918500,1.35,Energi Mega Persada,Biofuel Indo Sumatra,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,SAMUEL INTERNATIONAL,CP,D,,INDONESIA,350000067,0,350000067,1.33,Energi Mega Persada,Samuel International,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,PT. KB VALBURY SEKURITAS,SC,D,,INDONESIA,349500125,0,349500125,1.33,Energi Mega Persada,Kb Valbury Sekuritas,2026-03-10
2026-02-27,ENRG,ENERGI MEGA PERSADA Tbk,SENTRA DAYA GEMILANG PT,CP,D,,INDONESIA,292926534,0,292926534,1.11,Energi Mega Persada,Sentra Daya Gemilang,2026-03-10
2026-02-27,ENVY,ENVY TECHNOLOGIES INDONESIA Tbk,PT ENVY MANAJEMEN KONSULTANSI,,,,,0,130352100,130352100,7.24,Envy Technologies Indonesia,Envy Manajemen Konsultansi,2026-03-10
