date,stock_code,total_shares,total_scripless,cp_domestic,fd_domestic,ib_domestic,id_domestic,is_domestic,mf_domestic,ot_domestic,pf_domestic,sc_domestic,cp_foreign,fd_foreign,ib_foreign,id_foreign,is_foreign,mf_foreign,ot_foreign,pf_foreign,sc_foreign,total_domestic,total_foreign,calculated_total,parsed_date,year,month,month_name,year_month
30-Jan-2026,ASBI,348386472.0,345489846.0,23222401.0,40.0,0.0,14655679.0,13410592.0,0.0,0.0,22.0,186.0,0.0,0.0,180640.0,561670.0,0.0,0.0,0.0,0.0,979988.0,51288920.0,1722298.0,53011218.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASDM,384000000.0,109710520.0,21962500.0,0.0,26400.0,33504320.0,0.0,4000000.0,0.0,0.0,0.0,313600.0,0.0,188100.0,987200.0,0.0,865800.0,0.0,0.0,4415400.0,59493220.0,6770100.0,66263320.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASGR,1348780500.0,297602060.0,16290400.0,280400.0,178000.0,228232548.0,1847000.0,11519100.0,0.0,0.0,10806085.0,3369061.0,158900.0,6002425.0,817500.0,115100.0,8055500.0,3180900.0,1103056.0,5646085.0,269153533.0,28448527.0,297602060.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASHA,5000000000.0,5000000000.0,206194700.0,0.0,0.0,1992510900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22498100.0,3561900.0,0.0,0.0,0.0,0.0,234400.0,2198705600.0,26294400.0,2225000000.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASIA,2275009490.0,2258045442.0,18089640.0,203.0,83334.0,1016620029.0,250000.0,0.0,22620680.0,0.0,7409294.0,334.0,0.0,1720002.0,13512840.0,0.0,0.0,33333.0,0.0,24374843.0,1065073180.0,39641352.0,1104714532.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASII,40483553140.0,18255401660.0,472625600.0,53056100.0,3310650.0,1038532684.0,2261278802.0,689193650.0,22702530.0,179113363.0,4798472.0,466894927.0,256292900.0,1436853244.0,9347740.0,261559537.0,6462561269.0,2155516190.0,2088722321.0,393041681.0,4724611851.0,13530789809.0,18255401660.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASJT,1400000000.0,1400000000.0,22359946.0,22.0,0.0,185139142.0,28130800.0,29918717.0,6323950.0,43.0,44019004.0,0.0,0.0,291678.0,276032.0,0.0,0.0,0.0,0.0,20700.0,315891624.0,588410.0,316480034.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASLC,12746354780.0,2855138085.0,135353300.0,100.0,0.0,2556941172.0,0.0,0.0,0.0,0.0,694100.0,39062563.0,0.0,28952200.0,28365350.0,0.0,0.0,54961300.0,0.0,10808000.0,2692988672.0,162149413.0,2855138085.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASLI,6250000000.0,6250000000.0,143399400.0,125000.0,0.0,2159629900.0,0.0,0.0,0.0,0.0,48000.0,188100.0,0.0,20732700.0,3758600.0,0.0,0.0,0.0,0.0,2118300.0,2303202300.0,26797700.0,2330000000.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASMI,8958380460.0,8958380460.0,2160748900.0,0.0,0.0,3999402910.0,9270200.0,431000.0,6920800.0,0.0,41941450.0,0.0,0.0,800.0,25912200.0,0.0,0.0,27106200.0,0.0,2437200.0,6218715260.0,55456400.0,6274171660.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASPI,683810725.0,683805725.0,9436400.0,0.0,0.0,322541625.0,0.0,0.0,0.0,0.0,0.0,274700.0,0.0,1155900.0,241000.0,0.0,0.0,0.0,0.0,161100.0,331978025.0,1832700.0,333810725.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASPR,2712000000.0,812000000.0,3445100.0,0.0,0.0,374749600.0,0.0,0.0,0.0,0.0,1317500.0,0.0,0.0,2799000.0,429688800.0,0.0,0.0,0.0,0.0,0.0,379512200.0,432487800.0,812000000.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASRI,19649411888.0,16666961888.0,3364720996.0,1047000.0,0.0,3349102264.0,172063000.0,314940399.0,250100.0,66823000.0,917169007.0,31512685.0,0.0,273085252.0,14917700.0,0.0,148784837.0,36206333.0,11015000.0,61036451.0,8186115766.0,576558258.0,8762674024.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASRM,1277992036.0,251203636.0,5071682.0,567.0,0.0,79916128.0,102294.0,0.0,20447956.0,0.0,1216909.0,23692.0,0.0,114060.0,193473.0,0.0,0.0,0.0,0.0,9086728.0,106755536.0,9417953.0,116173489.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ASSA,3691137517.0,3691137517.0,296368377.0,3644229.0,0.0,974653910.0,19966200.0,48424491.0,100.0,16565473.0,991393.0,14600610.0,0.0,125027769.0,2426683.0,0.0,118503467.0,98838800.0,14926600.0,110280015.0,1360614173.0,484603944.0,1845218117.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ATAP,1250000000.0,250000000.0,995100.0,0.0,0.0,245798800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144500.0,2061600.0,0.0,0.0,0.0,0.0,0.0,246793900.0,3206100.0,250000000.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ATIC,2315361355.0,2157909375.0,176030483.0,0.0,0.0,216032248.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,698000.0,179100.0,0.0,0.0,0.0,169900.0,25000.0,392062776.0,1072000.0,393134776.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ATLA,6199577693.0,6199577693.0,4500600.0,905.0,0.0,2197453693.0,0.0,0.0,2000000.0,0.0,95.0,0.0,0.0,43321000.0,17285500.0,0.0,0.0,0.0,0.0,11186700.0,2203955293.0,71793200.0,2275748493.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ATPK,5760245414.0,1252465030.0,3695100.0,0.0,0.0,250129894.0,334100.0,0.0,7733000.0,18900.0,12600.0,1509500.0,0.0,53836500.0,1161500.0,0.0,0.0,88321629.0,3400000.0,163047807.0,261923594.0,311276936.0,573200530.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,AUTO,4819733000.0,962704443.0,56594687.0,3780000.0,0.0,222610712.0,79088200.0,57664088.0,75.0,4825475.0,21606867.0,246862088.0,0.0,70785462.0,1107675.0,0.0,94120329.0,64768486.0,16261906.0,22628393.0,446170104.0,516534339.0,962704443.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,AVIA,61953555600.0,36849022400.0,4190530500.0,11703900.0,0.0,801607872.0,115755900.0,253263328.0,741300.0,38430500.0,7692642.0,2127845291.0,0.0,708071521.0,1338800.0,22454600.0,3140127958.0,849647314.0,381700469.0,165708705.0,5419725942.0,7396894658.0,12816620600.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,AWAN,3435000000.0,3435000000.0,7147100.0,0.0,0.0,355247385.0,0.0,0.0,0.0,0.0,0.0,2710800.0,0.0,7008300.0,3663600.0,0.0,0.0,0.0,0.0,27183200.0,362394485.0,40565900.0,402960385.0,2026-01-30,2026,1,January,2026-01
