date,stock_code,total_shares,total_scripless,cp_domestic,fd_domestic,ib_domestic,id_domestic,is_domestic,mf_domestic,ot_domestic,pf_domestic,sc_domestic,cp_foreign,fd_foreign,ib_foreign,id_foreign,is_foreign,mf_foreign,ot_foreign,pf_foreign,sc_foreign,total_domestic,total_foreign,calculated_total,parsed_date,year,month,month_name,year_month
27-Feb-2026,ASJT,1400000000.0,1400000000.0,22000946.0,22.0,0.0,185459342.0,28130800.0,29918717.0,6323950.0,43.0,43275504.0,0.0,0.0,1138678.0,211332.0,0.0,0.0,0.0,0.0,20700.0,315109324.0,1370710.0,316480034.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASLC,12746354780.0,2855138085.0,142353300.0,100.0,0.0,2535564972.0,0.0,0.0,0.0,0.0,694100.0,39062563.0,0.0,53493300.0,27644450.0,0.0,0.0,54961300.0,0.0,1364000.0,2678612472.0,176525613.0,2855138085.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASLI,6250000000.0,6250000000.0,140056400.0,112500.0,0.0,2180855100.0,0.0,0.0,0.0,0.0,997100.0,43300.0,0.0,3011700.0,4292800.0,0.0,0.0,0.0,0.0,631100.0,2322021100.0,7978900.0,2330000000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASMI,8958380460.0,8958380460.0,2160758900.0,0.0,0.0,3999162910.0,9270200.0,431000.0,6920800.0,0.0,41941450.0,0.0,0.0,800.0,26142200.0,0.0,0.0,27106200.0,0.0,2437200.0,6218485260.0,55686400.0,6274171660.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASPI,683810725.0,683805725.0,9432700.0,0.0,0.0,321100725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756000.0,1521200.0,0.0,0.0,0.0,0.0,100.0,330533425.0,3277300.0,333810725.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASPR,2712000000.0,812000000.0,3400100.0,0.0,0.0,381881400.0,0.0,0.0,0.0,0.0,1317500.0,268100.0,0.0,3048100.0,422084800.0,0.0,0.0,0.0,0.0,0.0,386599000.0,425401000.0,812000000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASRI,19649411888.0,16666961888.0,3365135996.0,1045000.0,0.0,3343101964.0,171556800.0,327130899.0,250100.0,66823000.0,916868907.0,32298185.0,0.0,269047252.0,15017200.0,0.0,148861337.0,33418533.0,11015000.0,61103851.0,8191912666.0,570761358.0,8762674024.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASRM,1277992036.0,251203636.0,5071682.0,567.0,0.0,79963528.0,63894.0,0.0,20447956.0,0.0,1216909.0,19446.0,0.0,105060.0,193473.0,0.0,0.0,0.0,0.0,9090974.0,106764536.0,9408953.0,116173489.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASSA,3691137517.0,3691137517.0,299982777.0,3644229.0,0.0,943168310.0,19771000.0,47903391.0,100.0,16582373.0,1002893.0,16128410.0,0.0,133821569.0,2345783.0,0.0,137192667.0,97275400.0,14926600.0,111472615.0,1332055073.0,513163044.0,1845218117.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ATAP,1250000000.0,250000000.0,1096100.0,0.0,0.0,244965000.0,0.0,0.0,0.0,0.0,0.0,8700.0,0.0,2358900.0,1544400.0,0.0,0.0,0.0,0.0,26900.0,246061100.0,3938900.0,250000000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ATIC,2315361355.0,2157909375.0,175909283.0,0.0,0.0,216184848.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,666600.0,179100.0,0.0,0.0,0.0,169900.0,25000.0,392094176.0,1040600.0,393134776.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ATLA,6199577693.0,6199577693.0,4499200.0,905.0,0.0,2201163193.0,0.0,0.0,2000000.0,0.0,95.0,0.0,0.0,78189900.0,18578100.0,0.0,0.0,0.0,0.0,11017100.0,2207663393.0,107785100.0,2315448493.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ATPK,5760245414.0,1252465030.0,3695100.0,0.0,0.0,250129894.0,334100.0,0.0,7733000.0,18900.0,12600.0,1509500.0,0.0,53836500.0,1161500.0,0.0,0.0,88321629.0,3400000.0,163047807.0,261923594.0,311276936.0,573200530.0,2026-02-27,2026,2,February,2026-02
