date,stock_code,total_shares,total_scripless,cp_domestic,fd_domestic,ib_domestic,id_domestic,is_domestic,mf_domestic,ot_domestic,pf_domestic,sc_domestic,cp_foreign,fd_foreign,ib_foreign,id_foreign,is_foreign,mf_foreign,ot_foreign,pf_foreign,sc_foreign,total_domestic,total_foreign,calculated_total,parsed_date,year,month,month_name,year_month
31-Mar-2026,ASLC,12746354780.0,2855138085.0,145341300.0,100.0,0.0,2543363072.0,0.0,0.0,0.0,0.0,694100.0,39062563.0,0.0,43111400.0,27564350.0,0.0,0.0,54961300.0,0.0,1039900.0,2689398572.0,165739513.0,2855138085.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASLI,6250000000.0,6250000000.0,138875900.0,162400.0,0.0,2172987400.0,0.0,0.0,0.0,0.0,436300.0,0.0,0.0,12577700.0,4410300.0,0.0,0.0,0.0,0.0,550000.0,2312462000.0,17538000.0,2330000000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASMI,8958380460.0,8958380460.0,2000036900.0,0.0,0.0,4159554910.0,9270200.0,431000.0,6920800.0,0.0,41941450.0,0.0,0.0,800.0,26472200.0,0.0,0.0,27106200.0,0.0,2437200.0,6218155260.0,56016400.0,6274171660.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASPI,683810725.0,683805725.0,8696300.0,0.0,0.0,322387125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328200.0,1399000.0,0.0,0.0,0.0,0.0,100.0,331083425.0,2727300.0,333810725.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASPR,2712000000.0,812000000.0,3400100.0,0.0,0.0,357911500.0,0.0,0.0,0.0,0.0,1317500.0,736500.0,0.0,26989800.0,421644600.0,0.0,0.0,0.0,0.0,0.0,362629100.0,449370900.0,812000000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASRI,19649411888.0,16666961888.0,3365347996.0,1045000.0,0.0,3340899964.0,136416700.0,315944999.0,250100.0,66823000.0,939846213.0,36901870.0,0.0,298305965.0,15024300.0,0.0,136753033.0,33418533.0,11015000.0,64681351.0,8166573972.0,596100052.0,8762674024.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASRM,1277992036.0,251203636.0,5071682.0,567.0,0.0,80005728.0,63894.0,0.0,20447956.0,0.0,1216909.0,20374.0,0.0,62232.0,193473.0,0.0,0.0,0.0,0.0,9090674.0,106806736.0,9366753.0,116173489.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASSA,3691137517.0,3691137517.0,301776277.0,3644229.0,0.0,943801661.0,19771000.0,56060091.0,100.0,18232373.0,8957342.0,15516877.0,0.0,120524669.0,2267583.0,0.0,135358100.0,95136000.0,14926600.0,109245215.0,1352243073.0,492975044.0,1845218117.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ATAP,1250000000.0,250000000.0,9719433.0,0.0,0.0,236219967.0,0.0,0.0,0.0,0.0,0.0,163900.0,0.0,3331600.0,374700.0,0.0,0.0,0.0,0.0,190400.0,245939400.0,4060600.0,250000000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ATIC,2315361355.0,2157909375.0,175906783.0,0.0,0.0,216363948.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,490000.0,179100.0,0.0,0.0,0.0,169900.0,25000.0,392270776.0,864000.0,393134776.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ATLA,6199577693.0,6199577693.0,4589200.0,905.0,0.0,2246412293.0,0.0,0.0,2000000.0,0.0,95.0,0.0,0.0,63043500.0,18206100.0,0.0,0.0,0.0,0.0,11196400.0,2253002493.0,92446000.0,2345448493.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ATPK,5760245414.0,1252465030.0,3695100.0,0.0,0.0,250129894.0,334100.0,0.0,7733000.0,18900.0,12600.0,1509500.0,0.0,53836500.0,1161500.0,0.0,0.0,88321629.0,3400000.0,163047807.0,261923594.0,311276936.0,573200530.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AUTO,4819733000.0,962704443.0,56825787.0,3163500.0,0.0,227479912.0,77188100.0,53305860.0,75.0,4281775.0,22250839.0,244964128.0,0.0,83096962.0,1092275.0,0.0,96235039.0,50841406.0,18217092.0,23761693.0,444495848.0,518208595.0,962704443.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AVIA,61953555600.0,36849022400.0,4300927600.0,11703900.0,0.0,841868772.0,116111900.0,236881685.0,960600.0,38430500.0,7742578.0,1962211191.0,0.0,927355028.0,1661300.0,18320900.0,3489774451.0,470918221.0,380186469.0,11565505.0,5554627535.0,7261993065.0,12816620600.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AWAN,3435000000.0,3435000000.0,6747100.0,0.0,0.0,348522985.0,0.0,0.0,0.0,0.0,0.0,2710800.0,0.0,15127300.0,2669000.0,0.0,0.0,0.0,0.0,27183200.0,355270085.0,47690300.0,402960385.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AXIO,5840126500.0,1690126500.0,642414000.0,0.0,0.0,544605300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475200.0,666200.0,0.0,0.0,0.0,0.0,0.0,1187019300.0,2141400.0,1189160700.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AYAM,4000000000.0,3936000000.0,77490400.0,303600.0,0.0,734847000.0,0.0,657000.0,0.0,0.0,0.0,0.0,0.0,58281100.0,1392400.0,0.0,0.0,0.0,0.0,1102500.0,813298000.0,60776000.0,874074000.0,2026-03-31,2026,3,March,2026-03
